date,bases,open_access_bases,bytes,open_access_bytes
"04/13/2018",17972351433931142,6835373182245167,7825875285659682,3992484967724297
"04/14/2018",17973277597513150,6836299345827175,7826267477021865,3992877159086480
"04/15/2018",17978627444880220,6841649193194245,7828925888212871,3995535570277486
"04/16/2018",17983321537617008,6846234939973089,7831499959274645,3998036435788051
"04/17/2018",17996454218457523,6859221200752626,7837317277631308,4003818161593707
"04/18/2018",18010413946043398,6872143108757285,7843543985107609,4009522660152587
"04/19/2018",18081779411168730,6882651561847958,7874202723822674,4014494625750873
"04/20/2018",18111452943186506,6885461316008234,7889249428163861,4015917985723920
"04/21/2018",18114272484241101,6888280857062829,7890670034513066,4017338592073125
"04/22/2018",18117675104913249,6891683477734977,7892316354104742,4018984911664801
"04/23/2018",18122195909054864,6896204281876592,7894516706692817,4021185264252876
"04/24/2018",18148009257663797,6904156907095325,7906862164190395,4025158704296999
"04/25/2018",18157096858202390,6913244507633918,7911561363864858,4029857903971462
"04/26/2018",18165473068374362,6917694205219100,7916099012815509,4032532278916712
"04/27/2018",18169489040514986,6920187949082599,7918055847058189,4033731355371606
"04/28/2018",18173629537742442,6924252510918111,7920014705224863,4035652749845031
"04/29/2018",18178678569421022,6929301542596691,7922446572322777,4038084616942945
"04/30/2018",18194762815474084,6945385788649753,7931209714420283,4046847759040451
"05/01/2018",18216069764397497,6965436455547398,7940902597477137,4056010363394540
"05/02/2018",18220497870919232,6969767944567405,7943772060991505,4058834078570318
"05/03/2018",18244483140316614,6988604492647143,7954968708324278,4067628987428973
"05/04/2018",18250667498804713,6992398018961392,7957982420221374,4069644741646534
"05/05/2018",18251548785085428,6993279305242107,7958361971613552,4070024293038712
"05/06/2018",18254356866983038,6996087387139717,7959235474662273,4070897796087433
"05/07/2018",18257864252213064,6999594772369743,7960998880248161,4072661201673321
"05/08/2018",18266978043708001,7008708563864680,7965304159132515,4076966480557675
"05/09/2018",18282082397703512,7020202175046033,7971993824718142,4082125219414273
"05/10/2018",18304223045854737,7041682562527438,7981946618992383,4091735090104515
"05/11/2018",18315083441436534,7048546233830725,7987358361089287,4095283343433430
"05/12/2018",18316378840324818,7049841632719009,7987919396439374,4095844378783517
"05/13/2018",18317457380659340,7050920173053531,7988503426468475,4096428408812618
"05/14/2018",18329148199526940,7062610991921131,7993703976169349,4101628958513492
"05/15/2018",18339820724231337,7073246887547777,7998590346087340,4106502983072638
"05/16/2018",18361640872293934,7095010983358263,8008537065518177,4116420201709699
"05/17/2018",18381207080618915,7114577191683244,8020029738543755,4127912874735277
"05/18/2018",18401692963483379,7135063074547708,8031848495798901,4139731631990423
"05/19/2018",18418883121497061,7152253232561390,8041885086762215,4149768222953737
"05/20/2018",18424427672413421,7157797783477750,8045067038721370,4152950174912892
"05/21/2018",18428378260009987,7161748371074316,8046806893951751,4154690030143273
"05/22/2018",18430243971941250,7163614083005579,8047791410806320,4155674546997842
"05/23/2018",18447981356922718,7177594962183479,8055563309850194,4161716359169758
"05/24/2018",18458173255643594,7185049135507323,8060160410948188,4165034735330355
"05/25/2018",18575939054451874,7190328137031845,8090386405460477,4167508962293185
"05/26/2018",18576683727310924,7191072809890895,8090731893338598,4167854450171306
"05/27/2018",18577618975756296,7192008058336267,8091178202637843,4168300759470551
"05/28/2018",18578393559700079,7192782642280050,8091530847798243,4168653404630951
"05/29/2018",18596990433286316,7199637637601275,8098187472887582,4172190604717068
"05/30/2018",18606157424265009,7208804628579968,8101298535465110,4175301667294596
"05/31/2018",18618422543222723,7220625673714064,8108080433173878,4181864886920156
"06/01/2018",18636926137675509,7239129268166850,8117923195932120,4191707649678398
"06/02/2018",18637807513358144,7240010643849485,8118475531410916,4192259985157194
"06/03/2018",18639161779698735,7241364910190076,8119123282122667,4192907735868945
"06/04/2018",18641649733391725,7243852863883066,8121516667893517,4195301121639795
"06/05/2018",18647868582398168,7250071712889509,8124933796604841,4198718250351119
"06/06/2018",18654220427305311,7254003038312196,8128503792789634,4200631301145337
"06/07/2018",18660784481378607,7260130671184492,8131732270919910,4203645097674782
"06/08/2018",18668965244653484,7268311434459369,8135415539099078,4207328365853950
"06/09/2018",18670266222063836,7269612411869721,8136118428380996,4208031255135868
"06/10/2018",18672472523719389,7271818713525274,8137039406246011,4208952233000883
"06/11/2018",18676577847489809,7275924037295694,8139143869886790,4211056696641662
"06/12/2018",18682153392256579,7279115994699382,8142074323527806,4212857749244867
"06/13/2018",18729537708357825,7284571227224612,8162048292924713,4215430959755173
"06/14/2018",18747917204112552,7302950722979339,8172150661209524,4225533328039984
"06/15/2018",18757817079266323,7312842653701480,8177423869149189,4230801509988053
"06/16/2018",18760058806053420,7315084380488577,8178402941451937,4231780582290801
"06/17/2018",18761473680348138,7316499254783295,8179097828709529,4232475469548393
"06/18/2018",18771014095688757,7321335540424410,8184013850087305,4234859387074333
"06/19/2018",18779406422654012,7329727867389665,8188174837622718,4239020374609746
"06/20/2018",18789325226010946,7338027485560411,8192575050631638,4243011867980024
"06/21/2018",18796645202407581,7345228542607384,8196014787197561,4246420107863926
"06/22/2018",18801526077571397,7350109417771200,8198218765651264,4248624086317629
"06/23/2018",18809632720394471,7350936023728358,8202470138082732,4249045265155883
"06/24/2018",18811606504004993,7352909807338880,8203378128078808,4249953255151959
"06/25/2018",18824577825421058,7360839029441439,8210205424159547,4254561747306613
"06/26/2018",18833047194770940,7369308398791321,8214507623369491,4258863946516557
"06/27/2018",18837437575698080,7373698779718461,8216697703297576,4261054026444642
"06/28/2018",18842296164785394,7378557368805775,8218948516652957,4263304839800023
"06/29/2018",18854032540343928,7380966176078607,8222482831554217,4264623335709179
"06/30/2018",18858752615014338,7385686250749017,8224743895450989,4266884399605951
"07/01/2018",18874691293235185,7401624928969864,8232517295775529,4274657799930491
"07/02/2018",18880968575954603,7407902211689282,8235635919505068,4277776423660030
"07/03/2018",18972281927850387,7497001971750086,8273813560190238,4315388815571499
"07/04/2018",19022591836168317,7547311880068016,8296717828251662,4338293083632923
"07/05/2018",19032551053057992,7556989087764563,8301271208760025,4342785506232264
"07/06/2018",19036895854009893,7561117533090664,8303191020986199,4344636654569750
"07/07/2018",19044761640603017,7568983319683788,8307276486236031,4348722119819582
"07/08/2018",19047488821339858,7571710500420629,8308686362967510,4350131996551061
"07/09/2018",19083317378200286,7574463578610353,8318864842037055,4351400017175501
"07/10/2018",19085643156883807,7576789357293874,8320004189024139,4352539364162585
"07/11/2018",19097454957955733,7588601158365800,8326031583765718,4358566758904164
"07/12/2018",19197153801008274,7602517000917847,8358970796179093,4365147228191056
"07/13/2018",19205081023471244,7610444223380817,8362849001888519,4369025433900482
"07/14/2018",19211066962539050,7616430162448623,8365549467932443,4371725899944406
"07/15/2018",19213882385586456,7619245585496029,8366767067791651,4372943499803614
"07/16/2018",19218557307195607,7623909465356334,8369018022586779,4375192464728429
"07/17/2018",19223606717186722,7628944629572569,8371678330067972,4377849237560536
"07/18/2018",19235042858849495,7640195095309942,8376884802121869,4382920140870539
"07/19/2018",19357945919152930,7645691726316427,8401046746327500,4385827919619311
"07/20/2018",19363237461979719,7650983269143216,8404441765958449,4389222939250260
"07/21/2018",19364240927152045,7651986734315542,8405501220446415,4390282393738226
"07/22/2018",19365794724132024,7653540531295521,8406317368598213,4391098541890024
"07/23/2018",19370057248403044,7657803055566541,8408379384364752,4393160557656563
"07/24/2018",19375027763746290,7662773570909787,8411126873511057,4395908046802868
"07/25/2018",19389800097525055,7677545904688552,8417853492780954,4402634666072765
"07/26/2018",19404617679679749,7686181627407347,8425370902233394,4406732360091100
"07/27/2018",19409738008309507,7691301956037105,8427745307454078,4409106765311784
"07/28/2018",19412227953656975,7693791901384573,8428677338762513,4410038796620219
"07/29/2018",19418869710149777,7700433657877375,8431895397866942,4413256855724648
"07/30/2018",19429770798619746,7710895842870654,8439321856781474,4420076467379329
"07/31/2018",19443020378106803,7724053626468351,8445742093663172,4426437645647364
"08/01/2018",19463045659428158,7744078907789706,8455142244325410,4435837796309602
"08/02/2018",19475649683583523,7755362533840435,8461427162766308,4441435753684905
"08/03/2018",19484675431582350,7764388281839262,8466349228320689,4446357819239286
"08/04/2018",19486013610573696,7765726460830608,8466995035004618,4447003625923215
"08/05/2018",19486048122193430,7765760972450342,8467012044816621,4447020635735218
"08/06/2018",19578216872355552,7768048855840912,8506097935233348,4447904076188392
"08/07/2018",19598426349130024,7788258332615384,8515210188914223,4457016329869267
"08/08/2018",19604566476471021,7794398459956381,8517917385037953,4459723525992997
"08/09/2018",19611839466916702,7801671450402062,8521247000850144,4463053141805188
"08/10/2018",19623382885650915,7813214869136275,8526297165872323,4468103306827367
"08/11/2018",19626451401621753,7816283385107113,8527705982066896,4469512123021940
"08/12/2018",19629517154773457,7819349138258817,8529118219555496,4470924360510540
"08/13/2018",19643900515904079,7833732499389439,8537773481668768,4479579622623812
"08/14/2018",19656231108654495,7846063092139855,8543711951443774,4485518092398818
"08/15/2018",19665631544428054,7855463527913414,8548397019904415,4490203160859459
"08/16/2018",19674077953158620,7863909936643980,8552564022276231,4494370163231275
"08/17/2018",19679414825254730,7869246808740090,8555322202943013,4497128343898057
"08/18/2018",19681090430484833,7870922413970193,8556100895667736,4497907036622780
"08/19/2018",19682588414323348,7872420397808708,8556739923639951,4498546064594995
"08/20/2018",19684933212375626,7874765195860986,8557928658215708,4499734799170752
"08/21/2018",19701622840953250,7891454824438610,8564560885736213,4506367026691257
"08/22/2018",19709767713722532,7899599697207892,8568040080389025,4509846221344069
"08/23/2018",19719891454110480,7909723437595840,8572245409428129,4514051550383173
"08/24/2018",19724893066983599,7914725050468959,8574484458331566,4516290599286610
"08/25/2018",19855622085149062,7917513602563322,8608262579385412,4517576839792049
"08/26/2018",19856586378585414,7918477895999674,8608702866597795,4518017127004432
"08/27/2018",19868889466203483,7930780983617743,8614429574543045,4523743834949682
"08/28/2018",19872423589010118,7934315106424378,8616911304632576,4526225565039213
"08/29/2018",19883850108903345,7945741626317605,8622276648951735,4531590909358372
"08/30/2018",19892026998896435,7953918516310695,8626790777013023,4536105037419660
"08/31/2018",19919646781312481,7964609466908419,8644122167642242,4541907465031394
"09/01/2018",19933729169039132,7978691854635070,8651067355297685,4548852652686837
"09/02/2018",19935342941026298,7980305626622236,8651805345587208,4549590642976360
"09/03/2018",19937499049445107,7982461735041045,8652886463147677,4550671760536829
"09/04/2018",19952414024069703,7996753381261887,8658541343781456,4556207691196035
"09/05/2018",19959740209630257,8000576396636288,8661642337459878,4558061999329299
"09/06/2018",19972796961629766,8013411553627997,8668619369880384,4564910564761515
"09/07/2018",19980970078289545,8021584670287776,8672323263245211,4568614458126342
"09/08/2018",19987934934707744,8028549526705975,8675775265362282,4572066460243413
"09/09/2018",19988907067890470,8029521659888701,8676238767064450,4572529961945581
"09/10/2018",19997122066856036,8037736658854267,8679883573397578,4576174768278709
"09/11/2018",20004609850223340,8044281608750119,8682912209056994,4578715229195981
"09/12/2018",20017338252589774,8048743952151235,8688786400780095,4580804541824113
"09/13/2018",20027653933486788,8059059633048249,8693638823295350,4585656964339368
"09/14/2018",20038950159739176,8070355859300637,8697873463687935,4589891604731953
"09/15/2018",20042111705592387,8073517405153848,8699655048679607,4591673189723625
"09/16/2018",20047523898686289,8078929598247750,8702348916349600,4594367057393618
"09/17/2018",20065336080607204,8096741780168665,8710429448180927,4602447589224945
"09/18/2018",20075173170317366,8105294881535027,8714680531297243,4606260741831917
"09/19/2018",20086167580388430,8115174538899991,8719602541005990,4610481724364700
"09/20/2018",20105109555085404,8134116506912258,8728993398914805,4619872578624538
"09/21/2018",20108689993388556,8137696945215410,8730817676285637,4621696855995370
"09/22/2018",20109826470573789,8138833422400643,8731383446408914,4622262626118647
"09/23/2018",20112046676261791,8141053628088645,8732177149522116,4623056329231849
"09/24/2018",20141353488706495,8146792429947143,8740851655076753,4625602574244183
"09/25/2018",20205782239346832,8196907007117940,8772364268981903,4649934966636357
"09/26/2018",20213156238553856,8204281006324964,8776057375320609,4653628072975063
"09/27/2018",20223933048805388,8212953334504747,8781087791100794,4657746731959631
"09/28/2018",20236209155426314,8220521656483695,8786405664831664,4661290790841179
"09/29/2018",20240587275480467,8224899776537848,8788479256097472,4663364382106987
"09/30/2018",20246128716555176,8230441217612557,8791205595120871,4666090721130386
"10/01/2018",20270406885376804,8254330946375685,8802556251376138,4677340124802829
"10/02/2018",20280618664212650,8264542725211531,8806744102924475,4681527976351166
"10/03/2018",20282327732768708,8266251793767589,8807514671053371,4682298544480062
"10/04/2018",20296784638307059,8280708699305940,8813492120067988,4688275993494679
"10/05/2018",20302302968757104,8286227029755985,8815976732104884,4690760605531575
"10/06/2018",20303862596889375,8287786657888256,8817036871829533,4691820745256224
"10/07/2018",20305969811296055,8289893872294936,8819051986752192,4693835860178883
"10/08/2018",20333596100416486,8317520161415367,8832546113939185,4707329987365876
"10/09/2018",20382959632257161,8326159157360211,8848338385977440,4712534910658299
"10/10/2018",20392692220206225,8334753412562575,8852184967658842,4715820909773214
"10/11/2018",20401135091243484,8343196283599834,8856373464035439,4720009406149811
"10/12/2018",20409695243433643,8345450906927323,8860294025617942,4721026863988078
"10/13/2018",20593389875898963,8352533688542343,8894076808773243,4724892908683681
"10/14/2018",20594724811062787,8353868623706167,8894663214605615,4725479314516053
"10/15/2018",20600494351813796,8359638164457176,8897528118039312,4728344217949750
"10/16/2018",20607940117289241,8366873798433021,8901623835380657,4732343878061493
"10/17/2018",20623579413959159,8369617428126219,8909632108495316,4733765477040381
"10/18/2018",20627542653803279,8373580667970339,8911481170059378,4735614538604443
"10/19/2018",20633228356264066,8379266370431126,8914105993661805,4738239362206870
"10/20/2018",20636405162970440,8382234267929412,8916120608008731,4740158689045745
"10/21/2018",20638433390132377,8384262495091349,8917814266445066,4741852347482080
"10/22/2018",20660509252271148,8392172220876400,8925904164954590,4745716276502838
"10/23/2018",20674207923568397,8405308914362131,8932546123158934,4752200208075139
"10/24/2018",20685759940040327,8416860930834061,8938786491649954,4758440576566159
"10/25/2018",20709789715989351,8440890706783085,8949281700616845,4768935785533050
"10/26/2018",20714639318560600,8445597183070804,8951663315746634,4771264093739717
"10/27/2018",20716524703444984,8447482567955188,8953039047490229,4772639825483312
"10/28/2018",20717978509681833,8448936374192037,8953839440058757,4773440218051840
"10/29/2018",20721533709615323,8452024562983657,8955701176484695,4775086016156972
"10/30/2018",20726468185085896,8456959038454230,8958197299154292,4777582138826569
"10/31/2018",20738710643313779,8469201496682113,8963593434571695,4782978274243972
"11/01/2018",20756175031653051,8486615815158232,8972056250589992,4791409824707109
"11/02/2018",20764065381246365,8494506164751546,8975916805701266,4795270379818383
"11/03/2018",20771187017923936,8501627801429117,8979054084069161,4798407658186278
"11/04/2018",20779937687087930,8507110188255711,8982193807554942,4801002315491831
"11/05/2018",20805041841065384,8521764792224990,8989786063239911,4806749825738648
"11/06/2018",20811942195467898,8528657443012606,8992995312336545,4809956154344130
"11/07/2018",20817313980501069,8534029228045777,8995539034837013,4812499876844598
"11/08/2018",20822495781586352,8538918592067701,8998076018383302,4814929668859698
"11/09/2018",20832938532260674,8549361342742023,9003072186776075,4819925837252471
"11/10/2018",20834261160467277,8550683970948626,9004075330108528,4820928980584924
"11/11/2018",20836292352077220,8552715162558569,9004828754022750,4821682404499146
"11/12/2018",20838523946757861,8554946757239210,9005794359664855,4822648010141251
"11/13/2018",20843315223659847,8559252306564121,9008097941030158,4824715937971830
"11/14/2018",20871634862000216,8585298472642940,9019120026108466,4834869514369684
"11/15/2018",20886959361768090,8600622972410814,9026610951371645,4842360439632863
"11/16/2018",20975335296201591,8603067398159115,9042706354639518,4843637492737701
"11/17/2018",20979076120436668,8606808222394192,9044414667896312,4845345805994495
"11/18/2018",20986350194874434,8613497806603113,9047998755590549,4848649092404419
"11/19/2018",21109517798562200,8616806398993364,9071672661961852,4850177248226722
"11/20/2018",21166563110389082,8634193844469740,9090755612187015,4859243953247189
"11/21/2018",21180049257635187,8647658944074716,9096848848066255,4865329058163600
"11/22/2018",21188183159832277,8655792846271806,9100472274327535,4868952484424880
"11/23/2018",21203104774112503,8670661032348932,9106785248013423,4875237853748272
"11/24/2018",21206442098216705,8673998356453134,9108454254449388,4876906860184237
"11/25/2018",21208175473456407,8675731731692836,9109414275207597,4877866880942446
"11/26/2018",21211415639290352,8678971897526781,9111117325650776,4879569931385625
"11/27/2018",21222345887137691,8687084546592420,9116631111270827,4884034246055052
"11/28/2018",21231965845794055,8694986801698344,9120785745374845,4887353420677655
"11/29/2018",21332830445466509,8706217542506452,9174337484475333,4892807189415493
"11/30/2018",21435803145878287,8721365044512514,9214498680383861,4900019319069866
"12/01/2018",21448420709823349,8733982608457576,9221074765847868,4906595404533873
"12/02/2018",21462631596773532,8748193495407759,9227440162867614,4912960801553619
"12/03/2018",21468465525580321,8754027424214548,9230288114224712,4915808752910717
"12/04/2018",21482174737435777,8767220256094480,9237201108511513,4922549407558057
"12/05/2018",21492780550469377,8777826069128080,9241812637698545,4927160936745089
"12/06/2018",21510128467193143,8795173985851846,9250248554875852,4935596853922396
"12/07/2018",21511974194518556,8796984494550319,9251395008777999,4936733544095594
"12/08/2018",21513086215641483,8798096515673246,9251938270838128,4937276806155723
"12/09/2018",21514512582040662,8799522882072425,9252555461668747,4937893996986342
"12/10/2018",21530740754918751,8815751054950514,9270593405058581,4955931940376176
"12/11/2018",21547064757522643,8832075057554406,9276362670491665,4961701205809260
"12/12/2018",21552478666115824,8836582487656485,9278745140203983,4963642116444580
"12/13/2018",21565549625069121,8849653446609782,9284331162184802,4969228138425399
"12/14/2018",21575575479918331,8856198066157132,9290020347887330,4972772655674827
"12/15/2018",21577810127127992,8858432713366793,9291023528289934,4973775836077431
"12/16/2018",21579733820947311,8860356407186112,9291957635904086,4974709943691583
"12/17/2018",21591908997519017,8872531583757818,9297933125088919,4980685432876416
"12/18/2018",22531799930970348,8877394042315934,9492383609745683,4983240554737042
"12/19/2018",23016304037269325,8882177944144751,9571591367892445,4985547987686171
"12/20/2018",23019682561359885,8885478755882352,9573223243336775,4987159645797603
"12/21/2018",23108310227229814,8893848537323591,9598065010346356,4991248227776737
"12/22/2018",23109216314931047,8894666760266856,9598410611414192,4991549519314196
"12/23/2018",23111843271265729,8897293716601538,9599588285522248,4992727193422252
"12/24/2018",23113230206550642,8898680651886451,9600298494588941,4993437402488945
"12/25/2018",23114147131650172,8899597576985981,9600735541588645,4993874449488649
"12/26/2018",23123728943726167,8909179389061976,9605761699337839,4998900607237843
"12/27/2018",23137364744223477,8922815189559286,9612315165101614,5005454073001618
"12/28/2018",23140470123821875,8925920569157684,9614115416805820,5007254324705824
"12/29/2018",23142150370910969,8927600816246778,9615120563325296,5008259471225300
"12/30/2018",23146143125552959,8931593570888768,9617181768820384,5010320676720388
"12/31/2018",23181814543200626,8965979390214983,9634717952721623,5027257722650689
"01/01/2019",23221651525222692,9005816372237049,9653695277753057,5046235047682123
"01/02/2019",23257048221124852,9041213068139209,9668779719733923,5061319489662989
"01/03/2019",23264104271323054,9048185713164933,9672252639953236,5064748008028254
"01/04/2019",23269263477731931,9053290818325160,9675059305791152,5067524909902614
"01/05/2019",23280953270246691,9064823539227720,9680172735643896,5072548896986398
"01/06/2019",23287800951265934,9071649975634013,9683258186009797,5075622551692678
"01/07/2019",23294124861047916,9077973885415995,9685992213337898,5078356579020779
"01/08/2019",23301128067723957,9084974695805781,9689060461692673,5081423305006466
"01/09/2019",23382079551892932,9088798276366056,9702856643437762,5083260540396950
"01/10/2019",23386808344858401,9093527069331525,9704933192825290,5085337089784478
"01/11/2019",23389803339176821,9096424808109389,9706810998034169,5087149691947357
"01/12/2019",23395991089130539,9102612558063107,9709490247221502,5089828941134690
"01/13/2019",23397662401622941,9104283870555509,9710238523388208,5090577217301396
"01/14/2019",23403945237448629,9108969345979857,9712974055571033,5092671964037281
"01/15/2019",23417374324610283,9122398433141511,9716617347627897,5096315256094145
"01/16/2019",23427430834651494,9132454943182722,9721453590272417,5101151498738665
"01/17/2019",24671744594730782,9139375435569372,9969730960134311,5104126442019839
"01/18/2019",24674798371017174,9142429211855764,9971084051761432,5105479533646960
"01/19/2019",24678615963112256,9146246803950846,9972518579530382,5106914061415910
"01/20/2019",24680605307223986,9148236148062576,9973266766389576,5107662248275104
"01/21/2019",24682666934296695,9150297775135285,9974124546099091,5108520027984619
"01/22/2019",24686918268962170,9154549109800760,9976425997551724,5110821479437252
"01/23/2019",24727945849118558,9192888465771710,9994665224878280,5128113278473755
"01/24/2019",24772919142382178,9237861759035330,10015796410484656,5149244464080131
"01/25/2019",24773843065798376,9238785682451528,10016183692361884,5149631745957359
"01/26/2019",24776743981105438,9241686597758590,10017441908429312,5150889962024787
"01/27/2019",24779234743491014,9244177360144166,10018468171933398,5151916225528873
"01/28/2019",24800975811078211,9265918427731363,10029015547641934,5162463601237409
"01/29/2019",24834843767774883,9275208589804058,10039386681258905,5165381850689316
"01/30/2019",24840129489839214,9280405384633017,10042044341122288,5167979111452595
"01/31/2019",24852391907291884,9292667802085687,10048439348066652,5174374118396959
"02/01/2019",24863460355046897,9303736249840700,10053740021244000,5179674791574307
"02/02/2019",24864329314579896,9304605209373699,10054290518939051,5180225289269358
"02/03/2019",24864597926811305,9304873821605108,10054404564367975,5180339334698282
"02/04/2019",24887891163697296,9328021826876523,10065368027023383,5191205412230813
"02/05/2019",24892815269943149,9332232017808835,10067739796232633,5193131531402105
"02/06/2019",24901146045430326,9340562793296012,10071463676943183,5196855412112655
"02/07/2019",24904211939682665,9343628687548351,10073101718051608,5198493453221080
"02/08/2019",24917878529126152,9357295276991838,10079254151971143,5204645887140615
"02/09/2019",24921039377492286,9360456125357972,10080330359628616,5205722094798088
"02/10/2019",24925945449954161,9365362197819847,10081990972454073,5207382707623545
"02/11/2019",24934131427319534,9373548175185220,10085261875477551,5210653610647023
"02/12/2019",24944057698800616,9383474446666302,10090016200178230,5215407935347702
"02/13/2019",24969887302858171,9409304050723857,10101947736318549,5227339471488021
"02/14/2019",25543600640865093,9413359811139523,10205273161874673,5229276863559837
"02/15/2019",25564888732420252,9424389589575962,10215450570928069,5234528455475920
"02/16/2019",25566646108629395,9426146965785105,10216170642858201,5235248527406052
"02/17/2019",25569096444988778,9428597302144488,10217474529222613,5236552413770464
"02/18/2019",25579764680488319,9439265537644029,10223522567182636,5242600451730487
"02/19/2019",25608957791627926,9468019108533814,10237965526670481,5256790517346721
"02/20/2019",25619996522958166,9478922063380004,10242652308777221,5261412418477926
"02/21/2019",25634549988537665,9484697878319703,10249922195430087,5264020875400193
"02/22/2019",25642280093190029,9492427982972067,10252876732892279,5266975412862385
"02/23/2019",25652992433707211,9503140323489249,10258185848620692,5272284528590798
"02/24/2019",25661889090982025,9512036980764063,10261992731126149,5276091411096255
"02/25/2019",25669315498548062,9518958528482548,10265438427982946,5279195252544542
"02/26/2019",25677908970903631,9527552000838117,10269013013083884,5282769837645480
"02/27/2019",26060109646221990,9544803556546690,10352014640573276,5291096716807088
"02/28/2019",26079704650396355,9562832267187919,10361340973100742,5299477418130650
"03/01/2019",26105612226031893,9588739842823457,10373040702764213,5311177147794121
"03/02/2019",26121292292541482,9601968239301086,10379839261329459,5317305687273446
"03/03/2019",26122739439963830,9603415386723434,10380478310529572,5317944736473559
"03/04/2019",26143392308218855,9608876784586225,10391638265384293,5320562645501733
"03/05/2019",26197248192048777,9622199855910243,10420452887070199,5326596924566458
"03/06/2019",26221936342580933,9642006778709409,10430346044623758,5335107789739086
"03/07/2019",26226690126202738,9646760562331214,10432595503476023,5337357248591351
"03/08/2019",26387627464993015,9653871791724419,10463682542344103,5340403044834865
"03/09/2019",26388978703076190,9655223029807594,10464376642679585,5341097145170347
"03/10/2019",26390019073683042,9656263400414446,10464903818158615,5341624320649377
"03/11/2019",26394446474500370,9660690801231774,10467047031948305,5343767534439067
"03/12/2019",26401181177845459,9667425504576863,10471038072264223,5347758574754985
"03/13/2019",26425251446946415,9691428678610361,10480903056605438,5357575556001539
"03/14/2019",26426626973706334,9692777762457680,10482856142865636,5359511834143799
"03/15/2019",26713697959662576,9699927602772658,10538713795618996,5363359196349516
"03/16/2019",26726529439337100,9712759082447182,10543890111787722,5368535512518242
"03/17/2019",26729826263237037,9716055906347119,10545590451220176,5370235851950696
"03/18/2019",26742808134610098,9728952078382491,10551220431666994,5375833150627582
"03/19/2019",26773675526724157,9759819470496550,10566326925773865,5390939644734453
"03/20/2019",26791952970122134,9767076581935069,10574784341797680,5394178772400739
"03/21/2019",26826821852633342,9801945464446277,10590226179376637,5409620609979696
"03/22/2019",26856928312808320,9832051924621255,10602880697034162,5422275127637221
"03/23/2019",26863240135919102,9838363747732037,10606156800750709,5425551231353768
"03/24/2019",26865797739203734,9840921351016669,10607199647795184,5426594078398243
"03/25/2019",27129900401232293,10105003923724441,10635856853877480,5455238418889056
"03/26/2019",27139737269619297,10110138716999783,10639505585809646,5457646116178988
"03/27/2019",27219333048134570,10189734495515056,10680267650280446,5498408180649788
"03/28/2019",27264330505364277,10201431264203261,10699244179376820,5503579617541146
"03/29/2019",27272908091561305,10208252361444731,10703106712756404,5506637999573750
"03/30/2019",27276451280050245,10211795549933671,10704874842819291,5508406129636637
"03/31/2019",27281538015968700,10216882285852126,10709011144469941,5512542431287287
"04/01/2019",27305007837973651,10238229556911518,10719472628328095,5522143481368238
"04/02/2019",27318973373987660,10252195092925527,10725455700084721,5528126553124864
"04/03/2019",27325696516052548,10258918234990415,10728706951859257,5531377804899400
"04/04/2019",27332463991756532,10265676391437699,10731964811979750,5534629099355130
"04/05/2019",27345278594320089,10278490994001256,10738361103560396,5541025390935776
"04/06/2019",27353399298959648,10286611698640815,10740811135182423,5543475422557803
"04/07/2019",27362545941376442,10295758341057609,10744712337346510,5547376624721890
"04/08/2019",27366179216582340,10298688419037435,10746174134823023,5548643789315648
"04/09/2019",27377811074787686,10310320277242781,10751186458360819,5553656112853444
"04/10/2019",27397848079668658,10329985497764253,10758889825568630,5561218365568847
"04/11/2019",27413912040567483,10345444554435156,10765161853457202,5567216093896829
"04/12/2019",27419946321890336,10351478835758009,10767795242630558,5569849483070185
"04/13/2019",27423420017593734,10354952531461407,10768595608056327,5570649848495954
"04/14/2019",27424465862708988,10355998376576661,10768931506983339,5570985747422966
"04/15/2019",27436071823823551,10367033734706670,10773722199150618,5575533487187007
"04/16/2019",27470287110187657,10401249021070776,10786319182464587,5588130470500976
"04/17/2019",27506508127399492,10437470038282611,10802225853250490,5604037141286879
"04/18/2019",27519334022092833,10450295932975952,10807882242320792,5609693530357181
"04/19/2019",27524191237417818,10455153148300937,10809900406333315,5611711694369704
"04/20/2019",27528550233543449,10459512144426568,10811861468691678,5613672756728067
"04/21/2019",27531580658104119,10462542568987238,10813232803149457,5615044091185846
"04/22/2019",27535471461653199,10466433372536318,10815122699266715,5616933987303104
"04/23/2019",27543213801224085,10474175712107204,10818819857075217,5620631145111606
"04/24/2019",27546713120155235,10477675031038354,10820715896002420,5622527184038809
"04/25/2019",27567976336056526,10498472673722331,10829832850057314,5631370910420278
"04/26/2019",27585662076962779,10516158414628584,10837882635225506,5639420695588470
"04/27/2019",27586293998544841,10516790336210646,10838136605718278,5639674666081242
"04/28/2019",27587926412080862,10518422749746667,10838821971682205,5640360032045169
"04/29/2019",27595918531622484,10526414869288289,10843264409511632,5644802469874596
"04/30/2019",27618966206701971,10537355157449240,10853618212326583,5649674269324126
"05/01/2019",27644189767671554,10555402947850967,10864679279282114,5658482755800739
"05/02/2019",27671617022786855,10576178294800440,10877545723474586,5668299573206371
"05/03/2019",27686620944169648,10589371989077783,10883782166541473,5673783583721140
"05/04/2019",27692178455455634,10594929500363769,10885767866869820,5675769284049487
"05/05/2019",27697525122946192,10600276167854327,10887832390684065,5677833807863732
